,date,air_GW,real_pop_GW,pop_GW,pop_male_GW,pop_female_GW,mvpop_GW,station_GW,air_DDM,real_pop_DDM,pop_DDM,pop_male_DDM,pop_female_DDM,mvpop_DDM,station_DDM,air_SD,real_pop_SD,pop_SD,pop_male_SD,pop_female_SD,mvpop_SD,station_SD,air_JL,real_pop_JL,pop_JL,pop_male_JL,pop_female_JL,mvpop_JL,station_JL,keyword_diet,keyword_exercise,keyword_healthypleasure,keyword_environment,keyword_green,keyword_dust,keyword_,temp_avg,temp_low,temp_high,rain(mm),relative_humidity,distance_stage,distance_total,distance_value,distance_nominal,GW_demand,DDM_demand,SD_demand,JL_demand
1134,2/8/2021,26.0,380.542,345248,167677,166535,327618,78,27.0,372.784,341756,167854,169139,184659,81,24.0,363.769,292537,135958,142904,318356,77,26.0,361.706,393933,186457,194665,172598,67,45.68196,10.36908,0.0,0.02682,0.0142,0.0027,2.48617,-3.1,-5.4,0.2,0.0,43.6,2.5,3,0.833333333,4,3.216,2.852,2.992,1.994
1135,2/9/2021,22.0,378.832,345248,167677,166535,335001,78,21.0,369.781,341756,167854,169139,185877,81,22.0,362.15,292537,135958,142904,321657,77,25.0,360.333,393933,186457,194665,173509,67,40.17837,8.83909,0.0,0.02854,0.02216,0.00214,1.72482,-0.9,-6.1,4.7,0.0,51.9,2.5,3,0.833333333,4,3.922,3.438,3.558,2.214
1136,2/10/2021,32.0,378.09,345248,167677,166535,332163,78,33.0,365.442,341756,167854,169139,179979,81,31.0,354.526,292537,135958,142904,305439,77,34.0,364.985,393933,186457,194665,166917,67,32.00638,7.21485,0.0,0.02239,0.01737,0.00218,2.7274,3.4,-1.5,7.2,0.0,75.1,2.5,3,0.833333333,4,4.45,3.6,3.896,2.574
1137,2/11/2021,60.0,368.387,345248,167677,166535,149810,78,66.0,352.856,341756,167854,169139,81607,81,65.0,322.314,292537,135958,142904,105127,77,64.0,380.596,393933,186457,194665,71101,67,30.57791,6.86679,0.0,0.01145,0.01089,0.00125,6.38479,5.5,1.3,10.9,0.0,71.5,2.5,3,0.833333333,4,3.478,2.842,3.354,2.194
1138,2/12/2021,69.0,357.595,345248,167677,166535,108954,78,80.0,343.636,341756,167854,169139,47555,81,77.0,313.148,292537,135958,142904,72468,77,75.0,381.923,393933,186457,194665,54793,67,35.48691,7.15684,0.0,0.01001,0.01136,0.00232,8.85523,6.5,0.6,14.0,0.0,60.6,2.5,3,0.833333333,4,3.886,2.738,3.816,2.444
1139,2/13/2021,79.0,363.27,345248,167677,166535,177925,78,86.0,342.399,341756,167854,169139,76317,81,85.0,315.568,292537,135958,142904,121717,77,84.0,375.179,393933,186457,194665,80584,67,43.57189,8.78108,0.0,0.01182,0.01243,0.00321,13.0707,7.6,1.0,15.9,0.0,50.6,2.5,3,0.833333333,4,5.274,3.706,5.596,3.07
1140,2/14/2021,84.0,381.108,345248,167677,166535,177884,78,85.0,356.75,341756,167854,169139,77524,81,93.0,329.963,292537,135958,142904,120178,77,85.0,383.538,393933,186457,194665,76614,67,56.85592,10.23131,0.0,0.01536,0.0149,0.0033,11.61151,9.5,6.4,13.8,0.0,47.6,2.5,3,0.833333333,4,4.726,3.364,4.158,2.72
1141,2/15/2021,52.0,379.038,345248,167677,166535,321617,78,56.0,366.909,341756,167854,169139,160685,81,52.0,359.533,292537,135958,142904,303249,77,57.0,362.985,393933,186457,194665,166756,70,64.75962,11.71053,0.0,0.02812,0.01811,0.00405,6.43839,1.2,-5.2,8.2,1.4,65.1,2.0,3,0.666666667,3,3.23,2.772,2.738,1.87
1142,2/16/2021,22.0,380.092,345248,167677,166535,332156,78,22.0,368.975,341756,167854,169139,163688,81,22.0,362.621,292537,135958,142904,320201,77,22.0,360.409,393933,186457,194665,170699,74,53.99173,10.35457,0.0,0.03176,0.02123,0.00312,1.95599,-5.1,-7.0,-1.3,1.5,57.9,2.0,3,0.666666667,3,2.298,1.984,1.868,1.31
1143,2/17/2021,41.0,381.028,345248,167677,166535,326001,78,37.0,370.405,341756,167854,169139,158204,81,35.0,365.073,292537,135958,142904,316092,77,35.0,359.431,393933,186457,194665,167052,76,51.20005,9.5497,0.0,0.03157,0.01923,0.0027,1.30141,-8.3,-10.4,-5.2,0.0,44.1,2.0,3,0.666666667,3,2.278,2.022,1.912,1.254
1144,2/18/2021,37.0,382.302,345248,167677,166535,333279,78,38.0,371.163,341756,167854,169139,162280,81,36.0,366.198,292537,135958,142904,321199,77,37.0,358.839,393933,186457,194665,169723,76,48.40838,8.82459,0.0,0.02812,0.02803,0.00312,1.45318,-5.8,-10.6,-0.4,0.0,44.9,2.0,3,0.666666667,3,3.06,2.51,2.608,1.636
1145,2/19/2021,41.0,381.736,345248,167677,166535,356647,78,44.0,370.875,341756,167854,169139,181608,81,41.0,365.531,292537,135958,142904,334804,77,45.0,358.285,393933,186457,194665,177294,76,40.96874,8.80284,0.0,0.02677,0.01699,0.00246,2.83912,1.6,-7.1,8.9,0.0,66.9,2.0,3,0.666666667,3,4.384,3.514,3.852,2.512
1146,2/20/2021,61.0,389.707,345248,167677,166535,270106,78,68.0,369.709,341756,167854,169139,139656,81,66.0,345.159,292537,135958,142904,205035,77,68.0,372.953,393933,186457,194665,124927,76,38.88042,7.84569,0.0,0.01737,0.01471,0.00232,9.43403,8.8,5.5,14.9,0.0,60.4,2.0,3,0.666666667,3,6.432,4.582,6.022,3.452
1147,2/21/2021,63.0,391.519,345248,167677,166535,204212,78,69.0,367.574,341756,167854,169139,97626,81,65.0,340.512,292537,135958,142904,145041,77,69.0,380.653,393933,186457,194665,89265,76,51.05503,9.20165,0.0,0.01611,0.01695,0.0019,10.30641,10.8,4.7,17.4,0.0,66.6,2.0,3,0.666666667,3,7.858,5.126,7.754,3.878
1148,2/22/2021,51.0,379.921,345248,167677,166535,345964,78,55.0,372.112,341756,167854,169139,179431,81,51.0,363.822,292537,135958,142904,323608,77,53.0,359.515,393933,186457,194665,175323,76,54.57182,10.5141,0.0,0.02905,0.01844,0.00298,7.45299,7.8,0.4,12.6,0.0,58.3,2.0,3,0.666666667,3,5.648,4.498,5.07,2.95
1149,2/23/2021,44.0,379.619,345248,167677,166535,343724,78,46.0,372.778,341756,167854,169139,176326,81,43.0,365.699,292537,135958,142904,327408,77,43.0,356.696,393933,186457,194665,176334,76,49.30026,11.08694,0.0,0.02789,0.01713,0.00344,3.04221,0.0,-3.1,4.3,0.0,34.0,2.0,3,0.666666667,3,4.544,3.712,4.12,2.566
1150,2/24/2021,48.0,379.749,345248,167677,166535,347646,78,46.0,373.462,341756,167854,169139,178551,81,44.0,366.545,292537,135958,142904,332496,77,47.0,356.526,393933,186457,194665,176732,76,44.12297,9.57871,0.0,0.02598,0.01769,0.00312,2.90189,2.9,-3.0,10.1,0.0,33.0,2.0,3,0.666666667,3,5.55,4.416,5.074,2.812
1151,2/25/2021,56.0,380.305,345248,167677,166535,346596,79,49.0,372.873,341756,167854,169139,176194,81,51.0,366.481,292537,135958,142904,333223,77,51.0,356.879,393933,186457,194665,175850,76,42.9773,8.74483,0.0,0.02714,0.01676,0.00349,3.69846,4.2,0.7,8.2,0.0,35.1,2.0,3,0.666666667,3,5.386,4.548,4.698,2.85
1152,2/26/2021,33.0,381.057,345248,167677,166535,370254,79,36.0,371.459,341756,167854,169139,182714,81,33.0,365.761,292537,135958,142904,343110,77,34.0,356.908,393933,186457,194665,180736,76,37.0749,8.43303,0.0,0.02235,0.01746,0.00167,3.3803,8.2,0.5,15.8,0.0,35.0,2.0,3,0.666666667,3,7.172,5.126,6.546,3.538
1153,2/27/2021,15.0,386.876,345248,167677,166535,286650,79,17.0,366.73,341756,167854,169139,142423,81,14.0,342.082,292537,135958,142904,213545,77,16.0,368.49,393933,186457,194665,127812,76,35.97273,7.43238,0.0,0.01457,0.01196,0.00186,3.04193,9.5,4.3,16.2,0.0,48.6,2.0,3,0.666666667,3,8.086,5.648,7.952,4.438
1154,2/28/2021,23.0,384.079,345248,167677,166535,220330,79,23.0,364.132,341756,167854,169139,102981,81,21.0,331.959,292537,135958,142904,154864,77,23.0,371.108,393933,186457,194665,94680,76,41.87513,8.62156,0.0,0.01615,0.01308,0.00167,2.78347,7.8,3.2,10.8,0.0,49.0,2.0,3,0.666666667,3,6.798,4.644,6.344,3.56
1155,3/1/2021,14.0,390.194,343392,166638,165747,164368,79,18.0,376.408,338875,165924,167895,80073,81,23.0,342.135,291906,135883,142506,123343,77,60.0,381.259,392041,185506,193752,77332,76,52.91857,10.79689,0.0,0.0182,0.01532,0.00167,0.95559,4.7,0.5,9.0,67.5,91.0,2.0,3,0.666666667,3,0.354,0.322,0.23,0.212
1156,3/2/2021,8.0,391.889,343392,166638,165747,346428,79,10.0,385.576,338875,165924,167895,176583,81,9.0,374.01,291906,135883,142506,332074,77,9.0,364.816,392041,185506,193752,178124,76,50.11964,12.26887,0.0,0.03436,0.01718,0.00442,1.29596,2.3,0.2,6.9,0.1,75.9,2.0,3,0.666666667,3,4.966,4.208,4.636,2.528
1157,3/3/2021,32.0,384.287,343392,166638,165747,351265,79,23.0,379.853,338875,165924,167895,180716,81,36.0,368.511,291906,135883,142506,338714,77,35.0,356.695,392041,185506,193752,180762,76,44.98586,13.00123,0.0,0.04507,0.01774,0.00512,2.09546,4.4,-1.2,9.9,0.0,64.4,2.0,3,0.666666667,3,6.32,5.154,5.646,3.298
1158,3/4/2021,41.0,384.608,343392,166638,165747,350335,79,45.0,378.724,338875,165924,167895,179891,81,45.0,368.503,291906,135883,142506,336221,77,43.0,356.194,392041,185506,193752,178443,76,43.70241,11.92081,0.0,0.05159,0.01876,0.00624,2.41381,7.2,2.5,13.0,0.0,62.4,2.0,3,0.666666667,3,6.526,5.366,5.822,3.646
1159,3/5/2021,33.0,385.568,343392,166638,165747,379184,79,38.0,377.264,338875,165924,167895,190067,81,37.0,368.713,291906,135883,142506,354266,77,37.0,356.367,392041,185506,193752,186460,76,38.01754,11.41324,0.0,0.0427,0.01699,0.00484,3.54976,9.0,3.0,16.2,0.0,70.3,2.0,3,0.666666667,3,8.048,6.098,7.156,4.104
1160,3/6/2021,23.0,394.067,343392,166638,165747,282407,79,28.0,374.278,338875,165924,167895,143398,81,26.0,349.415,291906,135883,142506,218107,77,28.0,374.224,392041,185506,193752,130958,76,37.48096,8.77383,0.0,0.01927,0.01178,0.00367,3.90317,6.6,3.2,11.6,0.0,69.5,2.0,3,0.666666667,3,5.756,4.59,5.518,3.436
1161,3/7/2021,20.0,394.875,343392,166638,165747,213236,79,22.0,373.458,338875,165924,167895,103496,81,21.333,343.763,291906,135883,142506,152690,77,22.0,380.941,392041,185506,193752,93338,76,48.37212,10.60111,0.0,0.02649,0.01411,0.00423,2.85607,6.2,2.1,12.2,0.0,62.9,2.0,3,0.666666667,3,7.848,5.252,6.904,4.068
1162,3/8/2021,37.0,382.897,343392,166638,165747,347009,79,38.0,379.33,338875,165924,167895,179552,81,37.0,366.511,291906,135883,142506,330538,77,38.0,357.808,392041,185506,193752,179821,76,52.38923,13.05199,0.0,0.04987,0.021,0.00773,3.82648,7.0,1.5,13.9,0.0,60.3,2.0,3,0.666666667,3,7.066,5.786,6.302,3.894
1163,3/9/2021,48.0,380.438,343392,166638,165747,351055,79,44.0,379.233,338875,165924,167895,182618,81,49.0,368.996,291906,135883,142506,341351,77,48.0,354.85,392041,185506,193752,182177,76,47.69052,13.17525,0.0,0.05616,0.019,0.00926,3.7976,6.6,2.1,12.2,0.0,58.5,2.0,3,0.666666667,3,7.062,5.812,6.406,3.954
1164,3/10/2021,90.0,381.454,343392,166638,165747,357193,79,85.0,379.85,338875,165924,167895,182652,81,96.0,369.051,291906,135883,142506,344219,77,93.0,354.358,392041,185506,193752,183259,76,45.86324,11.76854,0.0,0.05285,0.0182,0.00931,7.50407,8.8,1.7,17.1,0.0,61.8,2.0,3,0.666666667,3,8.012,6.298,7.14,4.324
1165,3/11/2021,120.0,381.335,343392,166638,165747,353086,79,112.0,379.975,338875,165924,167895,181517,81,121.0,369.119,291906,135883,142506,341156,77,130.0,353.807,392041,185506,193752,180692,76,43.9707,11.44224,0.0,0.05211,0.01825,0.00912,13.03689,10.2,4.7,17.1,0.0,50.8,2.0,3,0.666666667,3,7.536,5.89,6.512,4.226
1166,3/12/2021,70.0,382.328,343392,166638,165747,370335,79,63.0,377.657,338875,165924,167895,186310,81,67.0,367.833,291906,135883,142506,349668,77,68.0,355.174,392041,185506,193752,185679,76,37.73475,10.18055,0.0,0.04233,0.01783,0.0094,11.66422,10.5,7.2,14.9,0.0,57.0,2.0,3,0.666666667,3,6.596,5.428,5.604,3.586
1167,3/13/2021,52.0,388.728,343392,166638,165747,296222,79,54.0,372.684,338875,165924,167895,145869,81,55.0,347.834,291906,135883,142506,225932,77,55.0,369.25,392041,185506,193752,132586,76,34.94307,8.49829,0.0,0.02179,0.01262,0.00596,12.64208,9.2,4.6,14.2,0.0,62.8,2.0,3,0.666666667,3,8.644,5.976,7.872,4.404
1168,3/14/2021,76.0,390.345,343392,166638,165747,218018,79,77.0,372.456,338875,165924,167895,103524,81,82.0,341.68,291906,135883,142506,151300,77,84.0,376.589,392041,185506,193752,92153,76,48.39388,10.24581,0.0,0.03013,0.01434,0.00745,15.2695,9.1,4.9,14.7,0.0,71.4,2.0,3,0.666666667,3,8.1,5.518,6.902,4.038
1169,3/15/2021,93.0,381.689,343392,166638,165747,347762,79,88.0,379.001,338875,165924,167895,180389,81,85.0,367.429,291906,135883,142506,332873,77,97.0,356.005,392041,185506,193752,178629,76,53.96998,13.04473,0.0,0.05415,0.01769,0.01648,15.96091,10.6,5.1,15.7,1.7,68.8,2.0,3,0.666666667,3,7.152,5.94,6.236,4.154
1170,3/16/2021,83.0,380.419,343392,166638,165747,351305,79,65.0,380.298,338875,165924,167895,182419,81,73.0,367.632,291906,135883,142506,339160,77,85.0,354.031,392041,185506,193752,182167,76,47.9008,11.90631,0.0,0.05117,0.01667,0.02239,35.81559,8.4,4.9,13.1,1.3,52.5,2.0,3,0.666666667,3,7.114,5.818,6.094,4.096
1171,3/17/2021,91.0,380.321,343392,166638,165747,359048,79,90.0,379.908,338875,165924,167895,184562,81,89.0,368.494,291906,135883,142506,346343,77,91.0,353.155,392041,185506,193752,183715,76,46.21854,12.4719,0.0,0.05136,0.02076,0.01485,21.15247,8.8,1.8,17.5,0.0,44.9,2.0,3,0.666666667,3,8.28,6.284,7.2,4.694
1172,3/18/2021,98.0,379.33,343392,166638,165747,359155,79,94.0,378.619,338875,165924,167895,186046,81,97.0,368.294,291906,135883,142506,344790,77,94.0,352.868,392041,185506,193752,182515,76,45.07287,11.72503,0.0,0.04954,0.01955,0.01476,17.84444,11.7,5.0,18.4,0.0,50.1,2.0,3,0.666666667,3,8.748,6.992,7.258,4.742
1173,3/19/2021,59.0,381.325,343392,166638,165747,388822,79,62.0,376.14,338875,165924,167895,195499,81,64.0,367.348,291906,135883,142506,358320,77,55.0,352.8,392041,185506,193752,188895,76,39.92458,10.00652,0.0,0.04037,0.01778,0.01243,14.57264,15.3,11.4,20.2,0.0,47.9,2.0,3,0.666666667,3,10.35,7.658,8.548,5.298
1174,3/20/2021,27.0,388.903,343392,166638,165747,263656,79,27.0,374.146,338875,165924,167895,127935,81,26.0,347.977,291906,135883,142506,205202,77,26.0,371.663,392041,185506,193752,122401,76,38.22782,8.12848,0.0,0.02253,0.01555,0.0061,5.28385,9.9,7.4,14.7,5.1,74.6,2.0,3,0.666666667,3,2.59,2.346,2.294,1.814
1175,3/21/2021,42.0,391.764,343392,166638,165747,222415,79,43.0,372.429,338875,165924,167895,107269,81,42.0,342.41,291906,135883,142506,154970,77,43.0,378.192,392041,185506,193752,93244,76,49.53955,10.09353,0.0,0.02794,0.01271,0.00945,9.09226,5.8,3.1,8.6,0.3,65.9,2.0,3,0.666666667,3,5.286,4.364,4.638,3.384
1176,3/22/2021,36.0,380.986,343392,166638,165747,349403,79,36.0,377.85,338875,165924,167895,182668,81,36.0,367.421,291906,135883,142506,336048,77,36.0,356.142,392041,185506,193752,181087,76,51.20005,12.13835,0.0,0.04479,0.019,0.01159,5.94681,6.2,1.1,11.1,0.0,55.3,2.0,3,0.666666667,3,7.16,5.948,6.238,4.046
1177,3/23/2021,75.0,379.514,343392,166638,165747,357409,79,75.0,377.554,338875,165924,167895,185082,81,73.0,368.055,291906,135883,142506,345460,77,74.0,352.603,392041,185506,193752,184332,76,47.36422,12.23261,0.0,0.04805,0.01755,0.01322,9.90466,9.1,2.5,16.4,0.0,63.5,2.0,3,0.666666667,3,8.278,6.65,7.44,4.758
1178,3/24/2021,59.0,380.735,343392,166638,165747,362622,79,62.0,378.208,338875,165924,167895,185447,81,73.0,368.357,291906,135883,142506,347514,77,61.0,352.439,392041,185506,193752,184816,76,46.90015,10.92741,0.0,0.0447,0.01974,0.01322,9.18731,10.8,5.7,16.9,0.0,61.5,2.0,3,0.666666667,3,8.796,7.064,7.992,4.766
1179,3/25/2021,59.0,381.694,343392,166638,165747,367307,79,66.0,377.337,338875,165924,167895,188852,81,63.0,368.246,291906,135883,142506,348058,77,66.0,351.244,392041,185506,193752,186194,76,43.56464,11.28997,0.0,0.04316,0.01681,0.01676,9.93661,11.9,6.8,19.0,0.0,68.5,2.0,3,0.666666667,3,9.342,7.394,7.972,5.342
1180,3/26/2021,92.0,382.332,343392,166638,165747,391738,79,96.0,375.521,338875,165924,167895,199240,81,107.0,367.496,291906,135883,142506,357532,77,96.0,351.768,392041,185506,193752,190545,76,37.92328,9.43368,0.0,0.04577,0.01886,0.01597,16.03425,12.6,4.8,20.6,0.0,58.4,2.0,3,0.666666667,3,10.26,7.596,8.53,5.37
1181,3/27/2021,56.0,390.001,343392,166638,165747,269494,79,62.0,372.441,338875,165924,167895,133804,81,59.0,346.082,291906,135883,142506,205269,77,57.0,370.869,392041,185506,193752,124866,76,47.69777,9.39018,0.0,0.02463,0.01336,0.00796,7.42351,12.1,10.2,15.0,25.5,70.9,2.0,3,0.666666667,3,2.24,1.646,1.674,1.404
1182,3/28/2021,17.0,391.538,343392,166638,165747,193626,79,19.0,373.988,338875,165924,167895,91448,81,10.0,340.567,291906,135883,142506,137102,77,19.0,378.587,392041,185506,193752,83624,76,56.60213,11.07243,0.0,0.03292,0.01518,0.01085,5.79215,9.0,7.7,13.0,9.2,95.8,2.0,3,0.666666667,3,3.236,2.424,2.572,1.772
1183,3/29/2021,265.0,380.997,343392,166638,165747,350313,79,261.0,378.842,338875,165924,167895,183296,81,262.0,366.3,291906,135883,142506,336242,77,246.0,354.999,392041,185506,193752,181182,76,60.96729,13.37103,0.0,0.04815,0.0182,0.04004,59.92953,10.2,7.3,14.6,0.2,62.3,2.0,3,0.666666667,3,6.9,6.116,6.082,3.914
1184,3/30/2021,125.0,380.333,343392,166638,165747,363503,79,129.0,379.252,338875,165924,167895,187372,81,134.0,368.051,291906,135883,142506,346277,77,123.0,352.251,392041,185506,193752,184818,76,54.20926,12.55891,0.0,0.05085,0.02165,0.03073,54.24066,10.8,4.1,18.2,0.0,47.3,2.0,3,0.666666667,3,9.62,7.796,8.44,5.598
1185,3/31/2021,39.0,382.002,343392,166638,165747,374854,79,40.0,379.254,338875,165924,167895,187911,81,39.0,369.276,291906,135883,142506,352106,77,38.0,351.181,392041,185506,193752,185215,76,54.09324,11.33347,0.0,0.05239,0.02035,0.02188,27.92564,14.5,5.9,22.9,0.0,41.0,2.0,3,0.666666667,3,11.206,8.488,10.144,6.048
1186,4/1/2021,34.0,382.294,343006,166666,165555,377072,79,42.0,379.029,338480,166000,167643,186131,81,44.0,370.379,291534,135884,142277,353381,77,41.0,350.796,391502,185458,193444,185117,76,49.43803,10.97817,0.0,0.0528,0.01592,0.02253,16.86863,17.7,12.0,24.0,0.0,33.0,2.0,3,0.666666667,3,11.448,8.896,10.542,6.374
1187,4/2/2021,46.0,383.201,343006,166666,165555,399913,79,45.0,377.34,338480,166000,167643,195336,81,44.0,369.537,291534,135884,142277,363163,78,44.0,351.662,391502,185458,193444,189246,76,40.99775,9.81074,0.0,0.04056,0.0169,0.01927,11.55395,17.8,12.5,23.0,0.0,35.6,2.0,3,0.666666667,3,11.074,8.382,9.974,6.408
1188,4/3/2021,29.0,389.104,343006,166666,165555,246748,79,35.0,374.678,338480,166000,167643,116965,81,32.0,346.367,291534,135884,142277,189227,78,28.0,371.471,391502,185458,193444,111858,76,43.11507,9.04938,0.0,0.02235,0.01541,0.00996,4.25505,14.9,10.9,18.0,56.2,80.8,2.0,3,0.666666667,3,1.636,1.236,1.028,1.07
1189,4/4/2021,10.0,391.73,343006,166666,165555,222700,79,9.0,373.431,338480,166000,167643,107007,81,9.0,342.898,291534,135884,142277,155030,78,10.0,375.286,391502,185458,193444,91615,76,55.34769,10.79689,0.0,0.0298,0.01383,0.01299,5.40083,11.9,9.0,15.8,0.6,65.8,2.0,3,0.666666667,3,9.3,6.442,8.732,4.958
1190,4/5/2021,19.0,381.57,343006,166666,165555,363196,79,20.0,379.71,338480,166000,167643,186616,81,19.0,368.399,291534,135884,142277,340762,78,18.0,353.428,391502,185458,193444,183399,76,52.10644,12.57341,0.0,0.05127,0.0196,0.02132,6.78393,11.9,5.4,19.3,0.0,47.9,2.0,3,0.666666667,3,10.232,8.166,9.724,6.018
1191,4/6/2021,39.0,380.169,343006,166666,165555,368934,79,37.0,380.069,338480,166000,167643,187690,81,39.0,368.679,291534,135884,142277,347266,78,37.0,351.027,391502,185458,193444,186322,76,50.20665,11.79754,0.0,0.05234,0.01937,0.01881,7.69519,13.9,9.4,19.2,0.0,50.9,2.0,3,0.666666667,3,11.306,8.91,9.442,5.978
1192,4/7/2021,51.0,381.552,343006,166666,165555,367126,79,51.0,380.066,338480,166000,167643,182966,81,52.0,368.347,291534,135884,142277,344812,78,51.0,352.021,391502,185458,193444,184117,76,48.66217,10.84765,0.0,0.05159,0.019,0.01927,11.70511,14.1,8.1,20.4,0.0,47.5,2.0,3,0.666666667,3,11.188,8.566,9.388,6.302
1193,4/8/2021,32.0,381.826,343006,166666,165555,366490,79,32.0,379.434,338480,166000,167643,186893,81,33.0,367.046,291534,135884,142277,347476,78,30.0,350.386,391502,185458,193444,184912,76,46.18229,10.80414,0.0,0.05052,0.0183,0.01979,7.2879,13.0,7.2,18.0,0.0,34.0,2.0,3,0.666666667,3,10.25,8.032,8.818,5.672
1194,4/9/2021,31.0,381.753,343006,166666,165555,389077,79,31.0,376.87,338480,166000,167643,195362,81,31.0,366.297,291534,135884,142277,356447,78,30.0,350.698,391502,185458,193444,190030,76,39.72155,9.99927,0.0,0.04507,0.02016,0.01792,5.48303,13.6,7.6,19.6,0.0,39.3,2.0,3,0.666666667,3,11.186,8.496,10.05,6.112
1195,4/10/2021,32.0,389.218,343006,166666,165555,317963,79,32.0,368.995,338480,166000,167643,151573,81,32.0,344.585,291534,135884,142277,226419,78,33.0,361.305,391502,185458,193444,135183,76,34.74004,7.59915,0.0,0.02244,0.01369,0.0081,5.78843,12.6,7.7,18.8,0.0,50.0,2.0,3,0.666666667,3,11.804,7.666,10.506,6.006
1196,4/11/2021,47.0,388.909,343006,166666,165555,236294,79,44.0,368.463,338480,166000,167643,109594,81,44.0,338.665,291534,135884,142277,158744,78,44.0,369.253,391502,185458,193444,97172,76,48.53165,9.876,0.0,0.02696,0.01578,0.01243,6.37398,15.0,7.5,21.8,0.0,45.4,2.0,3,0.666666667,3,11.556,7.658,11.572,6.276
1197,4/12/2021,34.0,381.635,343006,166666,165555,336102,79,50.0,379.498,338480,166000,167643,170826,81,35.0,364.034,291534,135884,142277,325544,78,32.0,355.219,391502,185458,193444,176761,76,53.38264,12.18185,0.0,0.04717,0.01993,0.02007,3.82703,13.8,11.9,17.8,22.0,70.4,2.0,3,0.666666667,3,2.91,2.386,1.994,1.668
1198,4/13/2021,14.0,380.339,343006,166666,165555,350854,79,13.0,379.219,338480,166000,167643,181233,81,5.0,366.871,291534,135884,142277,342876,78,5.0,352.802,391502,185458,193444,183180,76,47.56725,10.8404,0.0,0.0502,0.02072,0.01816,3.39739,10.4,5.7,13.5,8.0,74.0,2.0,3,0.666666667,3,7.286,6.298,7.028,4.772
1199,4/14/2021,26.0,380.234,343006,166666,165555,357963,79,26.0,377.73,338480,166000,167643,182740,81,24.0,369.016,291534,135884,142277,345931,78,26.0,350.241,391502,185458,193444,183517,76,45.28315,10.57211,0.0,0.04759,0.01983,0.01881,3.1264,8.4,3.1,13.3,0.0,58.5,2.0,3,0.666666667,3,8.662,7.65,8.136,5.26
1200,4/15/2021,44.0,379.563,343006,166666,165555,359291,79,45.0,378.066,338480,166000,167643,186253,81,43.0,368.431,291534,135884,142277,346429,78,45.0,351.682,391502,185458,193444,184404,76,43.19483,10.52135,0.0,0.04861,0.01923,0.01727,4.61908,11.6,6.3,18.3,0.0,62.3,2.0,3,0.666666667,3,10.31,8.292,9.056,5.882
1201,4/16/2021,72.0,378.742,343006,166666,165555,360887,79,71.0,377.311,338480,166000,167643,181034,81,29.0,365.737,291534,135884,142277,343208,78,30.0,353.907,391502,185458,193444,181079,76,37.06765,9.44093,0.0,0.04247,0.0196,0.01508,8.89821,11.3,8.1,14.8,0.7,60.0,2.0,3,0.666666667,3,7.646,6.608,6.298,4.56
1202,4/17/2021,73.0,384.946,343006,166666,165555,273575,79,72.0,373.088,338480,166000,167643,141371,81,72.0,345.041,291534,135884,142277,213073,78,68.0,365.872,391502,185458,193444,128138,76,33.84091,8.28801,0.0,0.0216,0.01285,0.00963,20.38762,9.6,6.0,14.6,0.0,56.6,2.0,3,0.666666667,3,6.664,5.144,5.846,3.5
1203,4/18/2021,29.0,389.242,343006,166666,165555,220250,79,30.0,370.352,338480,166000,167643,106929,81,29.0,341.139,291534,135884,142277,156952,78,29.0,371.911,391502,185458,193444,94982,76,43.76042,9.12189,0.0,0.02761,0.01341,0.01206,8.66811,9.9,5.6,15.3,0.0,64.3,2.0,3,0.666666667,3,9.858,7.162,9.314,5.608
1204,4/19/2021,45.0,380.454,343006,166666,165555,346356,79,47.0,378.582,338480,166000,167643,181547,81,44.0,366.476,291534,135884,142277,335270,78,48.0,354.695,391502,185458,193444,182382,76,48.45188,12.13109,0.0,0.04396,0.01629,0.01937,7.07545,12.2,5.8,19.4,0.0,65.3,2.0,3,0.666666667,3,9.96,8.368,9.214,5.728
1205,4/20/2021,66.0,379.09,343006,166666,165555,353382,79,67.0,377.864,338480,166000,167643,185286,81,62.0,367.553,291534,135884,142277,346620,78,67.0,352.022,391502,185458,193444,187308,76,45.49343,11.77579,0.0,0.04428,0.01965,0.01709,10.21001,14.8,8.1,22.0,0.0,55.1,2.0,3,0.666666667,3,10.666,8.498,8.804,6.214
1206,4/21/2021,75.0,379.149,343006,166666,165555,358067,79,74.0,376.649,338480,166000,167643,184056,81,73.0,367.905,291534,135884,142277,349658,78,71.0,351.602,391502,185458,193444,186725,76,46.77688,10.98542,0.0,0.04549,0.01983,0.01741,12.94496,19.1,10.3,28.2,0.0,43.1,2.0,3,0.666666667,3,10.96,9.12,9.478,6.362
1207,4/22/2021,83.0,377.92,343006,166666,165555,356856,79,71.0,375.012,338480,166000,167643,182286,81,70.0,367.272,291534,135884,142277,344446,78,73.0,352.336,391502,185458,193444,185157,76,45.943,10.81864,0.0,0.04819,0.01923,0.01746,15.15699,20.9,16.1,27.5,0.0,37.9,2.0,3,0.666666667,3,10.772,8.894,9.21,6.37
1208,4/23/2021,42.0,379.897,343006,166666,165555,375152,79,50.0,374.274,338480,166000,167643,190196,81,42.0,365.431,291534,135884,142277,354765,78,39.0,352.249,391502,185458,193444,187437,76,40.45391,9.97027,0.0,0.03981,0.01988,0.01411,9.61309,19.0,17.0,21.7,0.0,41.4,2.0,3,0.666666667,3,10.77,8.862,9.208,6.192
