date,air_GW,real_pop_GW,pop_GW,pop_male_GW,pop_female_GW,mvpop_GW,station_GW,air_DDM,real_pop_DDM,pop_DDM,pop_male_DDM,pop_female_DDM,mvpop_DDM,station_DDM,air_SD,real_pop_SD,pop_SD,pop_male_SD,pop_female_SD,mvpop_SD,station_SD,air_JL,real_pop_JL,pop_JL,pop_male_JL,pop_female_JL,mvpop_JL,station_JL,keyword_diet,keyword_exercise,keyword_healthypleasure,keyword_environment,keyword_green,keyword_dust,keyword_,temp_avg,temp_low,temp_high,rain(mm),relative_humidity,distance_stage,distance_total,distance_value,distance_nominal,GW_demand,DDM_demand,SD_demand,JL_demand
6/6/2021,1.04,-0.398548989,-1.042126498,0.5539801,-0.919276659,-0.974298131,1.111111111,1.333333333,-0.739191127,-1.755084379,0.453174246,-1.334005764,-1.094512237,0.96875,0.851851852,-1.489573655,-0.875466999,-1.224657534,-0.857060932,-1.191289793,1.2,1.291666667,0.330833671,-0.792406542,0.751309497,-0.80892471,-1.266867641,1.611111111,0.018535075,0.611107606,0,0.639697322,-0.616052061,0.539389068,1.033276369,0.517045455,0.505494505,0.502857143,0,0.396313364,1,1,1,1,0.881383323,1.155405405,0.992044551,1.207729469
6/7/2021,0.16,-0.631737449,-1.042126498,0.5539801,-0.919276659,-0.142910519,1.111111111,0.291666667,-0.37433034,-1.755084379,0.453174246,-1.334005764,-0.108533655,0.96875,0.037037037,-0.017033137,-0.875466999,-1.224657534,-0.857060932,-0.003575135,1.2,0.25,-0.759694636,-0.792406542,0.751309497,-0.80892471,0.008909517,1.611111111,0.315975707,1.620914532,0,1.929569267,0.535791757,1.160771704,0.457036108,0.409090909,0.56043956,0.262857143,0,0.483870968,1,1,1,1,0.786683904,1.402992278,0.839697693,1.131642512
6/8/2021,0.08,-0.668902502,-1.042126498,0.5539801,-0.919276659,-0.101430941,1.111111111,0.5,-0.3896099,-1.755084379,0.453174246,-1.334005764,-0.071817355,0.96875,0.185185185,0.033292041,-0.875466999,-1.224657534,-0.857060932,0.047246678,1.2,0.083333333,-0.844412917,-0.792406542,0.751309497,-0.80892471,0.075335413,1.611111111,0.188879442,1.084967821,0,1.940628638,0.707158351,1.052250804,0.46419018,0.551136364,0.527472527,0.577142857,0.333333333,0.396313364,1,1,1,1,0.882676147,1.6003861,0.969371519,1.328502415
6/9/2021,0.28,-0.7382362,-1.042126498,0.5539801,-0.919276659,-0.093696127,1.111111111,0.541666667,-0.371727156,-1.755084379,0.453174246,-1.334005764,-0.091702523,0.96875,0.222222222,0.187158047,-0.875466999,-1.224657534,-0.857060932,0.075446055,1.2,0.291666667,-0.939805432,-0.792406542,0.751309497,-0.80892471,0.058934141,1.611111111,0.120918312,1.169931135,0,1.827124563,0.616052061,1.077974277,0.438610766,0.676136364,0.565934066,0.697142857,0,-0.087557604,1,1,1,1,0.812217195,1.503861004,0.932776452,1.292874396
6/10/2021,0.64,-0.714623045,-1.042126498,0.5539801,-0.919276659,-0.085699116,1.111111111,1.041666667,-0.386025805,-1.755084379,0.453174246,-1.334005764,-0.041589185,0.96875,0.592592593,0.153040157,-0.875466999,-1.224657534,-0.857060932,0.063756569,1.2,0.833333333,-0.981016079,-0.792406542,0.751309497,-0.80892471,0.051561777,1.611111111,-0.139452779,0.539214184,0,1.449941793,0.364425163,1.235530547,0.624287382,0.625,0.620879121,0.594285714,20.33333333,0.34562212,1,1,1,1,0.211376858,0.723938224,0.26213206,0.486714976
6/11/2021,-0.48,-0.695869409,-1.042126498,0.5539801,-0.919276659,-0.026947305,1.111111111,-0.375,-0.401192183,-1.755084379,0.453174246,-1.334005764,-0.030811831,0.96875,-0.481481481,0.084391452,-0.875466999,-1.224657534,-0.857060932,0.069741907,1.2,-0.375,-0.75604648,-0.792406542,0.751309497,-0.80892471,0.047472652,1.611111111,-0.441747038,0.081700348,0,1.051804424,0.04989154,0.591639871,0.0146551,0.431818182,0.587912088,0.285714286,15.33333333,1.082949309,1,1,1,1,0.773755656,1.34507722,0.869928401,1.09178744
6/12/2021,-0.6,-0.5088806,-1.042126498,0.5539801,-0.919276659,-0.540729039,1.111111111,-0.375,-0.672791066,-1.755084379,0.453174246,-1.334005764,-0.576819187,0.96875,-0.444444444,-1.053060803,-0.875466999,-1.224657534,-0.857060932,-0.775616778,1.2,-0.5,-0.093973787,-0.792406542,0.751309497,-0.80892471,-0.723103556,1.611111111,-0.646954752,-0.179738061,0,-0.406868452,-1.019522777,-0.194533762,0.111326238,0.585227273,0.494505495,0.617142857,0,0.626728111,1,1,1,1,0.92501616,1.11003861,0.817024662,1.234903382
6/13/2021,-0.12,-0.492590945,-1.042126498,0.5539801,-0.919276659,-1.026252483,1.111111111,0.083333333,-0.712782012,-1.755084379,0.453174246,-1.334005764,-1.144272664,0.96875,-0.074074074,-1.37354186,-0.875466999,-1.224657534,-0.857060932,-1.232745288,1.2,0.166666667,0.354952034,-0.792406542,0.751309497,-0.80892471,-1.31569836,1.611111111,-0.178287275,0.588235294,0,0.173457509,-0.809110629,0.04903537,0.250083677,0.619318182,0.642857143,0.588571429,0,0.534562212,1,1,1,1,0.73594053,0.879826255,0.635640414,1.030797101
6/14/2021,0.16,-0.723897197,-1.042126498,0.5539801,-0.919276659,-0.136676783,1.111111111,0.5,-0.375952615,-1.755084379,0.453174246,-1.334005764,-0.119025966,0.96875,0.148148148,0.035098586,-0.875466999,-1.224657534,-0.857060932,-0.013436883,1.2,0.333333333,-0.781110661,-0.792406542,0.751309497,-0.80892471,0.044801289,1.611111111,0.239629213,1.29738512,0,1.20314319,0.52494577,0.528135048,0.48247674,0.619318182,0.532967033,0.617142857,0,0.359447005,1,1,1,1,0.883968972,1.477799228,0.8424821,1.288647343
6/15/2021,-0.32,-0.743164163,-1.042126498,0.5539801,-0.919276659,-0.131740923,1.111111111,-0.041666667,-0.340866219,-1.755084379,0.453174246,-1.334005764,-0.141001452,0.96875,-0.333333333,0.167750594,-0.875466999,-1.224657534,-0.857060932,0.072185586,1.2,0.125,-0.838535333,-0.792406542,0.751309497,-0.80892471,0.04253287,1.611111111,-0.022947463,0.869278542,0,1.01338766,0.757049892,0.636655949,0.03298656,0.488636364,0.675824176,0.337142857,6.333333333,0.834101382,1,1,1,1,0.561085973,1.024131274,0.420445505,0.833333333
6/16/2021,-0.88,-0.720269669,-1.042126498,0.5539801,-0.919276659,-0.019926978,1.111111111,-0.75,-0.388025353,-1.755084379,0.453174246,-1.334005764,-0.034530968,0.96875,-0.888888889,0.294570042,-0.875466999,-1.224657534,-0.857060932,0.156810498,1.2,-0.833333333,-0.896703148,-0.792406542,0.751309497,-0.80892471,0.116390825,1.611111111,-0.048102338,1.039214184,0,1.266006985,0.867678959,0.628617363,-0.068818149,0.590909091,0.60989011,0.542857143,0,-0.050691244,1,1,1,1,1.091790562,1.75530888,1.111376293,1.472222222
6/17/2021,-0.68,-0.762568016,-1.042126498,0.5539801,-0.919276659,-0.048558899,1.111111111,-0.5,-0.452199502,-1.755084379,0.453174246,-1.334005764,-0.012799805,0.96875,-0.62962963,0.208372045,-0.875466999,-1.224657534,-0.857060932,0.123027483,1.2,-0.541666667,-0.871030942,-0.792406542,0.751309497,-0.80892471,0.08996075,1.611111111,-0.232126936,0.558823529,0,0.951105937,0.585683297,0.490353698,-0.106607653,0.454545455,0.571428571,0.32,0,0.479262673,1,1,1,1,0.705235941,1.333494208,0.739856802,1.163043478
6/18/2021,-0.6,-0.703261353,-1.042126498,0.5539801,-0.919276659,0.043950786,1.111111111,-0.541666667,-0.568437335,-1.755084379,0.453174246,-1.334005764,-0.038738751,0.96875,-0.62962963,0.124032208,-0.875466999,-1.224657534,-0.857060932,0.17745121,1.2,-0.541666667,-0.759424402,-0.792406542,0.751309497,-0.80892471,0.081842196,1.611111111,-0.458517157,0.022876819,0,0.449941793,0.140997831,0.135048232,-0.209653236,0.346590909,0.538461538,0.114285714,21,1.433179724,1,1,1,1,0.260504202,0.738899614,0.126093874,0.702294686
6/19/2021,0.24,-0.547722528,-1.042126498,0.5539801,-0.919276659,-0.386793133,1.111111111,0.541666667,-0.90277673,-1.755084379,0.453174246,-1.334005764,-0.469398558,0.96875,0.222222222,-1.115412408,-0.875466999,-1.224657534,-0.857060932,-0.663374954,1.2,0.375,-0.201391704,-0.792406542,0.751309497,-0.80892471,-0.660408614,1.611111111,-0.910855754,-0.493465054,0,-0.320139697,-0.646420824,-0.359324759,0.237885834,0.477272727,0.456043956,0.457142857,0,0.599078341,1,1,1,1,1.02553329,1.209942085,0.905727924,1.299516908
6/20/2021,0.64,-0.54950207,-1.042126498,0.5539801,-0.919276659,-0.928787273,1.111111111,1,-0.945446314,-1.755084379,0.453174246,-1.334005764,-1.063958302,0.96875,0.518518519,-1.422525034,-0.875466999,-1.224657534,-0.857060932,-1.144766177,1.2,1.041666667,0.303810296,-0.792406542,0.751309497,-0.80892471,-1.243317862,1.611111111,-0.262576677,0.281043248,0,-0.366123399,-0.596529284,-0.097266881,0.510109311,0.511363636,0.461538462,0.548571429,0,0.566820276,1,1,1,1,0.787007111,1.136100386,0.842879873,1.210748792
6/21/2021,0.28,-0.744943705,-1.042126498,0.5539801,-0.919276659,-0.002680965,1.111111111,0.541666667,-0.589036445,-1.755084379,0.453174246,-1.334005764,0.003773431,0.96875,0.185185185,0.036698668,-0.875466999,-1.224657534,-0.857060932,0.117597831,1.2,0.458333333,-0.778205648,-0.792406542,0.751309497,-0.80892471,0.060724999,1.611111111,0.150485576,1.300652593,0,0.883585565,0.201735358,0.205787781,0.44561245,0.551136364,0.549450549,0.52,0,0.276497696,1,1,1,1,1.038784745,1.716216216,1.141209228,1.432971014
6/22/2021,-0.56,-0.819855583,-1.042126498,0.5539801,-0.919276659,-0.012329818,1.111111111,-0.375,-0.637402852,-1.755084379,0.453174246,-1.334005764,-0.03045892,0.96875,-0.518518519,0.070816558,-0.875466999,-1.224657534,-0.857060932,0.127011013,1.2,-0.416666667,-0.866977435,-0.792406542,0.751309497,-0.80892471,0.103795126,1.611111111,-0.163724567,0.84313425,0,0.541909197,0.687635575,0.056270096,-0.00526555,0.505681818,0.576923077,0.525714286,0,0.31797235,1,1,1,1,0.834195217,1.491795367,0.852824185,1.014492754
6/23/2021,-0.68,-0.820950686,-1.042126498,0.5539801,-0.919276659,-0.013726017,1.111111111,-0.5,-0.67596016,-1.755084379,0.453174246,-1.334005764,-0.031449785,0.96875,-0.666666667,0.054299577,-0.875466999,-1.224657534,-0.857060932,0.135413249,1.2,-0.625,-0.870760708,-0.792406542,0.751309497,-0.80892471,0.093646932,1.611111111,-0.33230337,0.522872312,0,0.807916182,1.132321041,0.123794212,-0.115801275,0.482954545,0.527472527,0.485714286,25,0.437788018,1,1,1,1,0.782482224,1.510617761,0.886237072,1.424516908
6/24/2021,-0.16,-0.81526984,-1.042126498,0.5539801,-0.919276659,0.02606239,1.111111111,0,-0.691390629,-1.755084379,0.453174246,-1.334005764,-0.004262077,0.96875,-0.148148148,0.089243316,-0.875466999,-1.224657534,-0.857060932,0.159562146,1.2,-0.083333333,-0.953587353,-0.792406542,0.751309497,-0.80892471,0.103019088,1.611111111,-0.313768295,0.59477024,0,0.19790454,0.47505423,0.071543408,0.00246406,0.517045455,0.510989011,0.491428571,0,0.465437788,1,1,1,1,0.840336134,1.404440154,1.052505967,1.044082126
6/25/2021,0.2,-0.807467232,-1.042126498,0.5539801,-0.919276659,0.180555465,1.111111111,0.333333333,-0.773409794,-1.755084379,0.453174246,-1.334005764,0.153977712,0.96875,0.074074074,-0.017497677,-0.875466999,-1.224657534,-0.857060932,0.213443578,1.25,0.416666667,-1.048979868,-0.792406542,0.751309497,-0.80892471,0.172653603,1.611111111,-0.676522015,-0.196079934,0,0.19790454,0.041214751,-0.1085209,0.179130735,0.579545455,0.565934066,0.577142857,0,0.368663594,1,1,1,1,0.995151907,1.653474903,1.119331742,1.537439614
6/26/2021,-0.52,-0.597139044,-1.042126498,0.5539801,-0.919276659,-0.496620935,1.111111111,-0.375,-1.006149551,-1.755084379,0.453174246,-1.334005764,-0.55301128,0.96875,-0.518518519,-1.253225973,-0.875466999,-1.224657534,-0.857060932,-0.754032069,1.25,-0.375,-0.119443318,-0.792406542,0.751309497,-0.80892471,-0.73211754,1.611111111,-0.828331308,-0.614379586,0,-0.588474971,-1.019522777,-0.598874598,-0.168334318,0.505681818,0.587912088,0.417142857,15,0.806451613,1,1,1,1,0.649321267,0.965250965,0.674224344,0.950483092
6/27/2021,-0.52,-0.556414907,-1.042126498,0.5539801,-0.919276659,-0.91872546,1.111111111,-0.375,-1.060854146,-1.755084379,0.453174246,-1.334005764,-1.04743936,0.96875,-0.555555556,-1.542015072,-0.875466999,-1.224657534,-0.857060932,-1.16253473,1.25,-0.458333333,0.237197676,-0.792406542,0.751309497,-0.80892471,-1.229841658,1.611111111,-0.375992711,0.261438409,0,-0.379511059,-1.193058568,-0.463826367,-0.182724099,0.602272727,0.582417582,0.651428571,127.3333333,0.511520737,1,1,1,1,0.527149321,0.807915058,0.481304694,0.887077295
6/28/2021,-0.4,-0.803702816,-1.042126498,0.5539801,-0.919276659,-0.07814784,1.111111111,-0.25,-0.713159285,-1.755084379,0.453174246,-1.334005764,-0.061487926,0.96875,-0.37037037,-0.16465366,-0.875466999,-1.224657534,-0.857060932,0.038235196,1.25,-0.333333333,-0.776178895,-0.792406542,0.751309497,-0.80892471,0.061172713,1.611111111,-0.096204676,0.833331831,0,0.252037253,0.019522777,-0.397106109,-0.196251255,0.556818182,0.648351648,0.56,0.333333333,0.709677419,1,1,1,1,0.725921138,1.325772201,0.768098648,0.842391304
6/29/2021,-0.12,-0.755826289,-1.042126498,0.5539801,-0.919276659,-0.03506886,1.111111111,0,-0.699313363,-1.755084379,0.453174246,-1.334005764,-0.037014917,0.96875,-0.148148148,-0.094508104,-0.875466999,-1.224657534,-0.857060932,0.132012185,1.25,0.041666667,-0.64964194,-0.792406542,0.751309497,-0.80892471,0.084782187,1.611111111,-0.146954448,0.722219718,0,0.010477299,0.019522777,-0.332797428,-0.122739011,0.568181818,0.664835165,0.514285714,26.66666667,0.811059908,1,1,1,1,0.571751778,1.072876448,0.605807478,0.821256039
6/30/2021,0.04,-0.772184388,-1.042126498,0.5539801,-0.919276659,-0.014322516,1.111111111,0.333333333,-0.69459745,-1.755084379,0.453174246,-1.334005764,-0.061962999,0.96875,0.074074074,-0.081604212,-0.875466999,-1.224657534,-0.857060932,0.119900914,1.25,0.333333333,-0.86116741,-0.792406542,0.751309497,-0.80892471,0.077991852,1.611111111,-0.359223201,0.630716951,0,0.18975553,0.455531453,-0.27733119,-0.028259811,0.590909091,0.648351648,0.537142857,20,0.778801843,1,1,1,1,0.744667098,1.373552124,0.761734288,1.037439614
7/1/2021,-0.12,-0.767359091,-1.086032989,0.578855721,-0.955443699,0.004391801,1.148148148,0.208333333,-0.778427526,-1.775421895,0.520261144,-1.357925072,-0.007044643,0.96875,0,-0.128574378,-0.911192403,-1.269406393,-0.890179211,0.134616543,1.25,0.125,-0.928455614,-0.855957944,0.764518333,-0.874385689,0.08549853,1.611111111,-0.408208016,0.493460547,0,0.137951106,-0.030368764,-0.221061093,-0.032428711,0.704545455,0.67032967,0.662857143,0,0.456221198,1,1,1,1,0.952811894,1.622104247,1,1.495169082
7/2/2021,-0.4,-0.732726464,-1.086032989,0.578855721,-0.955443699,0.136971755,1.148148148,-0.166666667,-0.910095827,-1.775421895,0.520261144,-1.357925072,0.110447518,0.96875,-0.407407407,-0.105398988,-0.911192403,-1.269406393,-0.890179211,0.197529542,1.25,-0.291666667,-0.960816106,-0.855957944,0.764518333,-0.874385689,0.157476085,1.666666667,-0.675639538,0.013069892,0,0.146100116,0.251626898,-0.246784566,-0.166870304,0.75,0.791208791,0.708571429,0,0.142857143,1,1,1,1,1.011635423,1.518339768,1.071996818,1.434178744
7/3/2021,-0.84,-0.541425687,-1.086032989,0.578855721,-0.955443699,-0.669847991,1.148148148,-0.75,-0.999811363,-1.775421895,0.520261144,-1.357925072,-0.64365507,0.96875,-0.814814815,-1.260142459,-0.911192403,-1.269406393,-0.890179211,-0.864004285,1.25,-0.791666667,0.047898933,-0.855957944,0.764518333,-0.874385689,-0.855000224,1.666666667,-0.746248709,-0.467320762,0,-0.531431898,-0.859002169,-0.583601286,-0.309708204,0.494318182,0.571428571,0.36,200,0.875576037,1,1,1,1,-0.14738203,0.086389961,-0.275258552,0.105676329
7/4/2021,-1,-0.403032066,-1.086032989,0.578855721,-0.955443699,-1.198234103,1.148148148,-0.916666667,-0.918622199,-1.775421895,0.520261144,-1.357925072,-1.377397418,0.96875,-1,-1.453494374,-0.911192403,-1.269406393,-0.890179211,-1.342235463,1.25,-0.875,0.873395487,-0.855957944,0.764518333,-0.874385689,-1.45159461,1.666666667,-0.271844518,-0.062091003,0,-0.493597206,-0.626898048,-0.374598071,-0.371105602,0.426136364,0.582417582,0.211428571,71.33333333,1.649769585,1,1,1,1,-0.407886231,-0.249034749,-0.436356404,-0.208333333
7/5/2021,-0.6,-0.730707368,-1.086032989,0.578855721,-0.955443699,-0.059177881,1.148148148,-0.333333333,-0.745340678,-1.775421895,0.520261144,-1.357925072,0.002497523,0.96875,-0.518518519,-0.121348199,-0.911192403,-1.269406393,-0.890179211,0.066809494,1.25,-0.458333333,-0.733954871,-0.855957944,0.764518333,-0.874385689,0.071067202,1.666666667,0.145190101,1.071893422,0,0.98661234,0.242950108,0.164790997,-0.204571368,0.534090909,0.598901099,0.428571429,0,0.889400922,1,1,1,1,0.878474467,1.603281853,0.944311854,1.391908213
7/6/2021,0.24,-0.765990213,-1.086032989,0.578855721,-0.955443699,-0.00268752,1.148148148,0.666666667,-0.766807515,-1.775421895,0.520261144,-1.357925072,-0.002660405,0.96875,0.259259259,-0.036079282,-0.911192403,-1.269406393,-0.890179211,0.111799953,1.25,0.458333333,-0.87974598,-0.855957944,0.764518333,-0.874385689,0.102735535,1.666666667,-0.268755238,0.823529412,0,0.916181607,0.171366594,0.366559486,-0.129582865,0.647727273,0.648351648,0.611428571,0,0.571428571,1,1,1,1,0.938267615,1.693532819,1.027446301,1.502415459
7/7/2021,-0.2,-0.725368742,-1.086032989,0.578855721,-0.955443699,-0.1037055,1.148148148,0.125,-0.739455218,-1.775421895,0.520261144,-1.357925072,-0.082961193,0.96875,-0.222222222,-0.003974399,-0.911192403,-1.269406393,-0.890179211,0.057302581,1.25,0,-0.845966761,-0.855957944,0.764518333,-0.874385689,0.032548838,1.666666667,-0.294791982,0.54574913,0,0.934807916,0.566160521,0.363344051,-0.185688862,0.710227273,0.807692308,0.554285714,42.33333333,0.806451613,1,1,1,1,0.706528765,1.356660232,0.758552108,1.196859903
7/8/2021,-0.4,-0.712227508,-1.086032989,0.578855721,-0.955443699,-0.187438138,1.148148148,-0.25,-0.775824342,-1.775421895,0.520261144,-1.357925072,-0.162990512,0.96875,-0.481481481,-0.055435119,-0.911192403,-1.269406393,-0.890179211,-0.014421049,1.25,-0.083333333,-0.997297662,-0.855957944,0.764518333,-0.874385689,-0.05662095,1.666666667,-0.459840874,0.5,0,1.506984866,-0.101952278,0.636655949,-0.279211555,0.6875,0.802197802,0.594285714,9.666666667,0.949308756,1,1,1,1,0.675177763,1.344111969,0.740652347,1.046497585
7/9/2021,-0.68,-0.711440402,-1.086032989,0.578855721,-0.955443699,-0.116199191,1.148148148,-0.583333333,-0.750886592,-1.775421895,0.520261144,-1.357925072,-0.061202883,0.96875,-0.62962963,-0.197326314,-0.911192403,-1.269406393,-0.890179211,-0.031212131,1.25,-0.541666667,-0.79367653,-0.855957944,0.764518333,-0.874385689,-0.008417031,1.666666667,-0.826125113,0,0,0.818393481,-0.041214751,0.160771704,-0.307831927,0.659090909,0.791208791,0.56,0,0.751152074,1,1,1,1,0.917582418,1.676640927,0.945902944,1.321256039
7/10/2021,-0.36,-0.617364224,-1.086032989,0.578855721,-0.955443699,-0.863893496,1.148148148,-0.25,-0.881460801,-1.775421895,0.520261144,-1.357925072,-0.811097688,0.96875,-0.333333333,-1.421337876,-0.911192403,-1.269406393,-0.890179211,-1.029123289,1.25,-0.166666667,0.1825429,-0.855957944,0.764518333,-0.874385689,-0.941394183,1.666666667,-0.882612207,-0.679738061,0,-0.428405122,-0.687635575,-0.434083601,-0.213784039,0.681818182,0.763736264,0.56,1.666666667,0.894009217,1,1,1,1,0.646412411,1.166988417,0.610182975,1.150362319
7/11/2021,-0.08,-0.507990829,-1.086032989,0.578855721,-0.955443699,-1.322856375,1.148148148,-0.041666667,-0.922583566,-1.775421895,0.520261144,-1.357925072,-1.38684457,0.96875,-0.148148148,-1.733457211,-0.911192403,-1.269406393,-0.890179211,-1.428868878,1.25,0.083333333,0.699635184,-0.855957944,0.764518333,-0.874385689,-1.530019252,1.666666667,-0.452779835,-0.127453985,0,-0.235739232,-0.626898048,-0.112540193,-0.277177448,0.670454545,0.818681319,0.462857143,1.333333333,1.188940092,1,1,1,1,0.316095669,0.629826255,0.327764519,0.412439614
7/12/2021,-0.24,-0.758119161,-1.086032989,0.578855721,-0.955443699,-0.394016663,1.148148148,-0.125,-0.722628839,-1.775421895,0.520261144,-1.357925072,-0.364909804,0.96875,-0.259259259,-0.321564984,-0.911192403,-1.269406393,-0.890179211,-0.2676062,1.25,-0.083333333,-0.50952574,-0.855957944,0.764518333,-0.874385689,-0.224006447,1.666666667,-0.052515335,0.964048782,0,1.417345751,0.140997831,0.393086817,-0.242430262,0.806818182,0.802197802,0.748571429,0,0.649769585,2,1.333333333,1.499999999,1.666666667,0.792824822,1.520752896,0.789180589,1.310386473
7/13/2021,0,-0.841141645,-1.086032989,0.578855721,-0.955443699,-0.399961981,1.148148148,0.125,-0.769071154,-1.775421895,0.520261144,-1.357925072,-0.360064067,0.96875,-0.074074074,-0.310416021,-0.911192403,-1.269406393,-0.890179211,-0.254577712,1.25,0.25,-0.697405756,-0.855957944,0.764518333,-0.874385689,-0.223379647,1.666666667,-0.248013969,0.90195778,0,1.081490105,0.334056399,0.329581994,-0.29793487,0.846590909,0.93956044,0.691428571,0,0.695852535,2,1.333333333,1.499999999,1.666666667,0.847123465,1.488416988,0.848050915,1.303743961
7/14/2021,-0.36,-0.799630403,-1.086032989,0.578855721,-0.955443699,-0.414041965,1.148148148,-0.25,-0.809929827,-1.775421895,0.520261144,-1.357925072,-0.399155729,0.96875,-0.407407407,-0.315371116,-0.911192403,-1.269406393,-0.890179211,-0.267037124,1.25,-0.208333333,-0.665585732,-0.855957944,0.764518333,-0.874385689,-0.260032534,1.722222222,-0.282877316,0.225487192,0,1.103026775,0.514099783,0.299839228,-0.342199503,0.897727273,0.928571429,0.805714286,0,0.479262673,2,1.333333333,1.499999999,1.666666667,0.778926955,1.485521236,0.801909308,1.29589372
7/15/2021,-0.48,-0.825673317,-1.086032989,0.578855721,-0.955443699,-0.442313365,1.148148148,-0.458333333,-0.829623481,-1.775421895,0.520261144,-1.357925072,-0.416000434,0.96875,-0.518518519,-0.296995974,-0.911192403,-1.269406393,-0.890179211,-0.30203863,1.25,-0.375,-0.686326172,-0.855957944,0.764518333,-0.874385689,-0.29581984,1.722222222,-0.483230185,0.307187539,0,0.880675204,0.171366594,0.022508039,-0.337904066,0.863636364,0.917582418,0.862857143,0,0.465437788,2,1.333333333,1.499999999,1.666666667,0.364253394,0.957528958,0.399761337,0.640700483
7/16/2021,-0.64,-0.88097601,-1.086032989,0.578855721,-0.955443699,-0.370595908,1.148148148,-0.583333333,-0.950728137,-1.775421895,0.520261144,-1.357925072,-0.300666459,0.96875,-0.518518519,-0.295705585,-0.911192403,-1.269406393,-0.890179211,-0.270552003,1.25,-0.333333333,-0.690244562,-0.855957944,0.764518333,-0.874385689,-0.25101855,1.722222222,-0.725948679,0.049016603,0,0.170547148,-0.414316703,-0.340836013,-0.363312044,0.846590909,0.824175824,0.902857143,0,0.341013825,2,1.333333333,1.499999999,1.666666667,0.706851972,1.322876448,0.655529037,1.111111111
7/17/2021,-0.76,-0.770747065,-1.086032989,0.578855721,-0.955443699,-0.999285513,1.148148148,-0.75,-1.172753339,-1.775421895,0.520261144,-1.357925072,-0.94584176,0.96875,-0.740740741,-1.552338185,-0.911192403,-1.269406393,-0.890179211,-1.134335353,1.25,-0.625,0.070328334,-0.855957944,0.764518333,-0.874385689,-1.099914934,1.722222222,-0.908207712,-0.601309693,0,-0.615250291,-1.091106291,-0.643890675,-0.387985295,0.863636364,0.851648352,0.765714286,0,0.096774194,2,1.333333333,1.499999999,1.666666667,0.713639302,0.88996139,0.648369133,1.021135266
7/18/2021,-0.88,-0.749871668,-1.086032989,0.578855721,-0.955443699,-1.366190997,1.148148148,-0.791666667,-1.233192485,-1.775421895,0.520261144,-1.357925072,-1.405087345,0.96875,-0.814814815,-1.699132858,-0.911192403,-1.269406393,-0.890179211,-1.473323737,1.25,-0.708333333,0.531752466,-0.855957944,0.764518333,-0.874385689,-1.583849449,1.722222222,-0.270520193,0.032679238,0,-0.436554133,-0.969631236,-0.572347267,-0.397116329,0.892045455,0.906593407,0.84,0,0.069124424,2,1.333333333,1.499999999,1.666666667,0.50937298,0.917953668,0.546539379,0.8852657
7/19/2021,-0.8,-0.870538311,-1.086032989,0.578855721,-0.955443699,-0.443578466,1.148148148,-0.75,-0.90277673,-1.775421895,0.520261144,-1.357925072,-0.372443093,0.96875,-0.740740741,-0.272839889,-0.911192403,-1.269406393,-0.890179211,-0.302219395,1.25,-0.666666667,-0.617686799,-0.855957944,0.764518333,-0.874385689,-0.271106004,1.722222222,-0.066636804,0.663396189,0,0.341676368,0.353579176,-0.352090032,-0.390773179,0.710227273,0.813186813,0.634285714,224.6666667,0.880184332,2,1.333333333,1.499999999,1.666666667,0.606011635,1.189671815,0.505966587,1.026570048
7/20/2021,-0.64,-0.937031587,-1.086032989,0.578855721,-0.955443699,-0.394698375,1.148148148,-0.541666667,-0.925111296,-1.775421895,0.520261144,-1.357925072,-0.328885752,0.96875,-0.555555556,-0.179518943,-0.911192403,-1.269406393,-0.890179211,-0.247936264,1.25,-0.541666667,-0.740778273,-0.855957944,0.764518333,-0.874385689,-0.238452699,1.722222222,-0.294791982,0.418299652,0,0.319557625,0.071583514,-0.471864952,-0.390582694,0.795454545,0.791208791,0.708571429,0,0.68202765,2,1.333333333,1.499999999,1.666666667,0.927278604,1.538127413,0.921638823,1.257246377
7/21/2021,-0.56,-0.94161733,-1.086032989,0.578855721,-0.955443699,-0.406425139,1.148148148,-0.458333333,-0.967139516,-1.775421895,0.520261144,-1.357925072,-0.405440256,0.96875,-0.592592593,-0.180396408,-0.911192403,-1.269406393,-0.890179211,-0.267144244,1.25,-0.5,-0.767328739,-0.855957944,0.764518333,-0.874385689,-0.270016565,1.722222222,-0.445277557,0.313722486,0,0,0.646420824,-0.550643087,-0.389258823,0.943181818,0.884615385,0.908571429,0,0.138248848,2,1.333333333,1.499999999,1.666666667,0.82708468,1.331563707,0.764120923,1.085748792
7/22/2021,-0.48,-1.008179049,-1.086032989,0.578855721,-0.955443699,-0.444378167,1.148148148,-0.416666667,-1.057270052,-1.775421895,0.520261144,-1.357925072,-0.45961207,0.96875,-0.444444444,-0.173221844,-0.911192403,-1.269406393,-0.890179211,-0.293241389,1.25,-0.25,-0.824753412,-0.855957944,0.764518333,-0.874385689,-0.310295939,1.722222222,-0.212268144,0.199347407,0,0.054132712,0.303687636,-0.486334405,-0.400886572,0.982954545,0.950549451,0.942857143,0,-0.055299539,2,1.333333333,1.499999999,1.666666667,0.724305107,1.316602317,0.740254574,1.05615942
